year,month,decimal_year,body,longitude_deg
1405,1,1405.0416666666667,Mars,255.27292330323604
1405,1,1405.0416666666667,Jupiter,323.4569623596701
1405,1,1405.0416666666667,Saturn,323.61407443003577
1405,2,1405.125,Mercury,325.4997898935601
1405,2,1405.125,Venus,289.41874658539984
1405,2,1405.125,Mars,277.1395875372677
1405,2,1405.125,Jupiter,330.88660231008106
1405,2,1405.125,Saturn,327.3494959837852
1405,3,1405.2083333333333,Mercury,19.092201796077898
1405,3,1405.2083333333333,Venus,320.79901021778244
1405,3,1405.2083333333333,Mars,297.1484961466597
1405,3,1405.2083333333333,Jupiter,337.50832949690846
1405,3,1405.2083333333333,Saturn,330.5992094339644
1405,4,1405.2916666666667,Mercury,30.673476515609266
1405,4,1405.2916666666667,Venus,357.0277182209094
1405,4,1405.2916666666667,Mars,319.3870423094744
1405,4,1405.2916666666667,Jupiter,344.1552735355644
1405,4,1405.2916666666667,Saturn,333.5639768221956
1405,5,1405.375,Mercury,38.42831743413975
1405,5,1405.375,Venus,32.759032940658784
1405,5,1405.375,Mars,340.5963592118684
1405,5,1405.375,Jupiter,349.28219724715854
1405,5,1405.375,Saturn,335.3604530027212
1405,6,1405.4583333333333,Mercury,95.29759970385346
1405,6,1405.4583333333333,Venus,70.10742673833387
1405,6,1405.4583333333333,Mars,1.4021172435652565
1405,6,1405.4583333333333,Jupiter,352.479030696498
1405,6,1405.4583333333333,Saturn,335.7644284263445
1405,7,1405.5416666666667,Mercury,147.02383069695844
1405,7,1405.5416666666667,Venus,106.66422384945078
1405,7,1405.5416666666667,Mars,19.086449978568982
1405,7,1405.5416666666667,Jupiter,352.857553322322
1405,7,1405.5416666666667,Saturn,334.7035542279754
1405,8,1405.625,Mercury,157.50980103507135
1405,8,1405.625,Venus,144.8946170868197
1405,8,1405.625,Mars,32.08552640566781
1405,8,1405.625,Jupiter,350.3502234765545
1405,8,1405.625,Saturn,332.56905172576455
1405,9,1405.7083333333333,Mercury,168.41374589795723
1405,9,1405.7083333333333,Venus,183.4889280591019
1405,9,1405.7083333333333,Mars,34.76715435816735
1405,9,1405.7083333333333,Jupiter,346.3422706215506
1405,9,1405.7083333333333,Saturn,330.3647314494813
1405,10,1405.7916666666667,Mercury,219.06030012286757
1405,10,1405.7916666666667,Venus,221.00430817980538
1405,10,1405.7916666666667,Mars,26.247273398918423
1405,10,1405.7916666666667,Jupiter,343.54788619383254
1405,10,1405.7916666666667,Saturn,329.17285212121203
1405,11,1405.875,Mercury,263.0219599641768
1405,11,1405.875,Venus,259.79335668068876
1405,11,1405.875,Mars,20.862989888292194
1405,11,1405.875,Jupiter,343.5759372412579
1405,11,1405.875,Saturn,329.49938031003256
1405,12,1405.9583333333333,Mercury,252.74298233934005
1405,12,1405.9583333333333,Venus,297.2434190913511
1405,12,1405.9583333333333,Mars,26.626083051626154
1405,12,1405.9583333333333,Jupiter,346.54588738250897
1405,12,1405.9583333333333,Saturn,331.32075484211657
1406,1,1406.0416666666667,Mercury,286.8945348493261
1406,1,1406.0416666666667,Venus,335.6152985948912
1406,1,1406.0416666666667,Mars,39.45221498103973
1406,1,1406.0416666666667,Jupiter,351.8965064133485
1406,1,1406.0416666666667,Saturn,334.37031937040445
1406,2,1406.125,Mercury,340.1916278257139
1406,2,1406.125,Venus,13.168088811984546
1406,2,1406.125,Mars,55.5242173925095
1406,2,1406.125,Jupiter,358.66255700726634
1406,2,1406.125,Saturn,338.05740342133515
1406,3,1406.2083333333333,Mercury,17.765517796147297
1406,3,1406.2083333333333,Venus,45.71128465400715
1406,3,1406.2083333333333,Mars,71.3444720511464
1406,3,1406.2083333333333,Jupiter,5.3360957033758
1406,3,1406.2083333333333,Saturn,341.4569612708083
1406,4,1406.2916666666667,Mercury,8.609519685047054
1406,4,1406.2916666666667,Venus,78.78869771228167
1406,4,1406.2916666666667,Mars,89.57080761381286
1406,4,1406.2916666666667,Jupiter,12.74434857929393
1406,4,1406.2916666666667,Saturn,344.79306439004813
1406,5,1406.375,Mercury,47.622863487174236
1406,5,1406.375,Venus,103.96622627841758
1406,5,1406.375,Mars,107.61505456462899
1406,5,1406.375,Jupiter,19.386698157448418
1406,5,1406.375,Saturn,347.13069821410784
1406,6,1406.4583333333333,Mercury,110.97264369302576
1406,6,1406.4583333333333,Venus,109.73271757000133
1406,6,1406.4583333333333,Mars,126.57552477747288
1406,6,1406.4583333333333,Jupiter,25.0838024181551
1406,6,1406.4583333333333,Saturn,348.2090294300542
1406,7,1406.5416666666667,Mercury,144.0748466583627
1406,7,1406.5416666666667,Venus,95.29089705226205
1406,7,1406.5416666666667,Mars,145.24136934302118
1406,7,1406.5416666666667,Jupiter,28.765471013021404
1406,7,1406.5416666666667,Saturn,347.7542688217052
1406,8,1406.625,Mercury,132.92904083772535
1406,8,1406.625,Venus,106.52452874465138
1406,8,1406.625,Mars,164.9283479410079
1406,8,1406.625,Jupiter,29.892160608847117
1406,8,1406.625,Saturn,345.9527889561859
1406,9,1406.7083333333333,Mercury,182.09200409476017
1406,9,1406.7083333333333,Venus,134.71592030235877
1406,9,1406.7083333333333,Mars,185.1147406575349
1406,9,1406.7083333333333,Jupiter,27.934123518416886
1406,9,1406.7083333333333,Saturn,343.6076806999624
1406,10,1406.7916666666667,Mercury,229.12871623930104
1406,10,1406.7916666666667,Venus,167.8613985864247
1406,10,1406.7916666666667,Mars,205.21001662784926
1406,10,1406.7916666666667,Jupiter,24.103646620148133
1406,10,1406.7916666666667,Saturn,341.8981042109173
1406,11,1406.875,Mercury,249.21503755882026
1406,11,1406.875,Venus,204.78634198416827
1406,11,1406.875,Mars,226.6160572594798
1406,11,1406.875,Jupiter,20.711433138261416
1406,11,1406.875,Saturn,341.5517828716272
1406,12,1406.9583333333333,Mercury,251.46399277507837
1406,12,1406.9583333333333,Venus,241.67670504480054
1406,12,1406.9583333333333,Mars,247.9721640320086
1406,12,1406.9583333333333,Jupiter,20.059441918950366
1406,12,1406.9583333333333,Saturn,342.80889296560696
1407,1,1407.0416666666667,Mercury,298.2854878982024
1407,1,1407.0416666666667,Venus,280.2124799036012
1407,1,1407.0416666666667,Mars,270.671485659335
1407,1,1407.0416666666667,Jupiter,22.516199438708703
1407,1,1407.0416666666667,Saturn,345.47833052709905
1407,2,1407.125,Mercury,352.60440558349177
1407,2,1407.125,Venus,318.80574369591375
1407,2,1407.125,Mars,293.9136257343863
1407,2,1407.125,Jupiter,27.435910473091436
1407,2,1407.125,Saturn,349.0212209751626
1407,3,1407.2083333333333,Mercury,348.8589234571286
1407,3,1407.2083333333333,Venus,353.5753633405942
1407,3,1407.2083333333333,Mars,315.2184034630679
1407,3,1407.2083333333333,Jupiter,33.21695600780195
1407,3,1407.2083333333333,Saturn,352.49163096990566
1407,4,1407.2916666666667,Mercury,8.577993622757132
1407,4,1407.2916666666667,Venus,31.899108068173838
1407,4,1407.2916666666667,Mars,338.8809242624222
1407,4,1407.2916666666667,Jupiter,40.36199747553472
1407,4,1407.2916666666667,Saturn,356.1206555701785
1407,5,1407.375,Mercury,65.35694978751758
1407,5,1407.375,Venus,68.81638496114164
1407,5,1407.375,Mars,1.4892658800543643
1407,5,1407.375,Jupiter,47.43159954922133
1407,5,1407.375,Saturn,358.9424382244928
1407,6,1407.4583333333333,Mercury,117.51749022576169
1407,6,1407.4583333333333,Venus,106.83877641635739
1407,6,1407.4583333333333,Mars,24.06151710588936
1407,6,1407.4583333333333,Jupiter,54.33407179659188
1407,6,1407.4583333333333,Saturn,0.682489986817817
1407,7,1407.5416666666667,Mercury,118.82488778529793
1407,7,1407.5416666666667,Venus,143.51450513276728
1407,7,1407.5416666666667,Mars,44.55994772022133
1407,7,1407.5416666666667,Jupiter,60.05230532055434
1407,7,1407.5416666666667,Saturn,0.9065001611508327
1407,8,1407.625,Mercury,139.07044335204023
1407,8,1407.625,Venus,181.17734230331504
1407,8,1407.625,Mars,63.48130077061521
1407,8,1407.625,Jupiter,64.24761205683501
1407,8,1407.625,Saturn,359.6165993038129
1407,9,1407.7083333333333,Mercury,194.5344418057529
1407,9,1407.7083333333333,Venus,218.40438844500497
1407,9,1407.7083333333333,Mars,78.51341600393629
1407,9,1407.7083333333333,Jupiter,65.86764191010859
1407,9,1407.7083333333333,Saturn,357.3419566823308
1407,10,1407.7916666666667,Mercury,233.61325242824017
1407,10,1407.7916666666667,Venus,253.69282491499456
1407,10,1407.7916666666667,Mars,86.2663659777324
1407,10,1407.7916666666667,Jupiter,64.47245452366914
1407,10,1407.7916666666667,Saturn,355.2352638246623
1407,11,1407.875,Mercury,221.98948629028706
1407,11,1407.875,Venus,288.4304510003827
1407,11,1407.875,Mars,82.50009356301096
1407,11,1407.875,Jupiter,60.700522238784146
1407,11,1407.875,Saturn,354.2128946536652
1407,12,1407.9583333333333,Mercury,260.42883652047493
1407,12,1407.9583333333333,Venus,317.36452077169963
1407,12,1407.9583333333333,Mars,71.62120101245225
1407,12,1407.9583333333333,Jupiter,57.10404653360538
1407,12,1407.9583333333333,Saturn,354.824243312613
1408,1,1408.0416666666667,Mercury,311.4684162013949
1408,1,1408.0416666666667,Venus,331.6735717838901
1408,1,1408.0416666666667,Mars,68.96101612256136
1408,1,1408.0416666666667,Jupiter,55.8307637872924
1408,1,1408.0416666666667,Saturn,357.0040988367999
1408,2,1408.125,Mercury,339.96492117247465
1408,2,1408.125,Venus,317.62884114406313
1408,2,1408.125,Mars,76.66028194074899
1408,2,1408.125,Jupiter,57.71153428545046
1408,2,1408.125,Saturn,0.29547466486262736
1408,3,1408.2083333333333,Mercury,335.86333654861915
1408,3,1408.2083333333333,Venus,322.20499650704926
1408,3,1408.2083333333333,Mars,88.89134578057904
1408,3,1408.2083333333333,Jupiter,61.7819046485295
1408,3,1408.2083333333333,Saturn,3.8736455983580202
1408,4,1408.2916666666667,Mercury,21.88500188370396
1408,4,1408.2916666666667,Venus,347.77637207400727
1408,4,1408.2916666666667,Mars,104.62748163052171
1408,4,1408.2916666666667,Jupiter,67.73712273330446
1408,4,1408.2916666666667,Saturn,7.697459171263304
1408,5,1408.375,Mercury,82.69560339424302
1408,5,1408.375,Venus,19.211113129432167
1408,5,1408.375,Mars,121.300546412532
1408,5,1408.375,Jupiter,74.34893631963715
1408,5,1408.375,Saturn,10.906316641629093
1408,6,1408.4583333333333,Mercury,106.0818665581723
1408,6,1408.4583333333333,Venus,54.27793940035196
1408,6,1408.4583333333333,Mars,139.49660332297734
1408,6,1408.4583333333333,Jupiter,81.43701385334863
1408,6,1408.4583333333333,Saturn,13.226651362325528
1408,7,1408.5416666666667,Mercury,101.6142191375093
1408,7,1408.5416666666667,Venus,89.52293030863333
1408,7,1408.5416666666667,Mars,157.858923014179
1408,7,1408.5416666666667,Jupiter,88.01305527095637
1408,7,1408.5416666666667,Saturn,14.11079899793907
1408,8,1408.625,Mercury,156.57411676718132
1408,8,1408.625,Venus,126.9358041140085
1408,8,1408.625,Mars,177.57650099404157
1408,8,1408.625,Jupiter,93.92031775426652
1408,8,1408.625,Saturn,13.425432740233122
1408,9,1408.7083333333333,Mercury,204.81488384970137
1408,9,1408.7083333333333,Venus,165.16035852435112
1408,9,1408.7083333333333,Mars,198.08246929819526
1408,9,1408.7083333333333,Jupiter,98.18761129156411
1408,9,1408.7083333333333,Saturn,11.417401772596211
1408,10,1408.7916666666667,Mercury,214.9315381549794
1408,10,1408.7916666666667,Venus,202.65696214555277
1408,10,1408.7916666666667,Mars,218.72015583686087
1408,10,1408.7916666666667,Jupiter,99.94411527275709
1408,10,1408.7916666666667,Saturn,9.100973895171789
1408,11,1408.875,Mercury,226.7061335106134
1408,11,1408.875,Venus,241.62831658794934
1408,11,1408.875,Mars,240.88152288793458
1408,11,1408.875,Jupiter,98.72899036960425
1408,11,1408.875,Saturn,7.497424356916625
1408,12,1408.9583333333333,Mercury,273.35603980657663
1408,12,1408.9583333333333,Venus,279.37119625461185
1408,12,1408.9583333333333,Mars,263.0951173652681
1408,12,1408.9583333333333,Jupiter,95.2021809860047
1408,12,1408.9583333333333,Saturn,7.45784191198472
1409,1,1409.0416666666667,Mercury,322.5832393529468
1409,1,1409.0416666666667,Venus,318.2689868834297
1409,1,1409.0416666666667,Mars,286.7154251844653
1409,1,1409.0416666666667,Jupiter,91.41059654588157
1409,1,1409.0416666666667,Saturn,9.08767929132376
1409,2,1409.125,Mercury,311.7558719139532
1409,2,1409.125,Venus,356.87335341928537
1409,2,1409.125,Mars,310.7894452964844
1409,2,1409.125,Jupiter,89.89416756512094
1409,2,1409.125,Saturn,12.044372857528103
1409,3,1409.2083333333333,Mercury,340.6750300450192
1409,3,1409.2083333333333,Venus,31.26684706530754
1409,3,1409.2083333333333,Mars,332.6660448700998
1409,3,1409.2083333333333,Jupiter,91.15606258378205
1409,3,1409.2083333333333,Saturn,15.392997300960756
1409,4,1409.2916666666667,Mercury,39.50729996448532
1409,4,1409.2916666666667,Venus,68.53584157972216
1409,4,1409.2916666666667,Mars,356.70192109722745
1409,4,1409.2916666666667,Jupiter,94.993091032994
1409,4,1409.2916666666667,Saturn,19.32508706565947
1409,5,1409.375,Mercury,84.44080002006534
1409,5,1409.375,Venus,103.37874292521495
1409,5,1409.375,Mars,19.4460704996294
1409,5,1409.375,Jupiter,100.36333201539058
1409,5,1409.375,Saturn,22.862771598674566
1409,6,1409.4583333333333,Mercury,77.97599367169148
1409,6,1409.4583333333333,Venus,137.13277148370818
1409,6,1409.4583333333333,Mars,42.09385702801782
1409,6,1409.4583333333333,Jupiter,106.87543618733444
1409,6,1409.4583333333333,Saturn,25.74065621640877
1409,7,1409.5416666666667,Mercury,111.2337320084444
1409,7,1409.5416666666667,Venus,164.98077587191293
1409,7,1409.5416666666667,Mars,62.901576225485684
1409,7,1409.5416666666667,Jupiter,113.52123234757094
1409,7,1409.5416666666667,Saturn,27.326052054641927
1409,8,1409.625,Mercury,169.4466899512788
1409,8,1409.625,Venus,179.58588614595368
1409,8,1409.625,Mars,82.91231946680695
1409,8,1409.625,Jupiter,120.18516021568311
1409,8,1409.625,Saturn,27.387738928074096
1409,9,1409.7083333333333,Mercury,204.6133409103158
1409,9,1409.7083333333333,Venus,166.4380946602103
1409,9,1409.7083333333333,Mars,100.82344342249593
1409,9,1409.7083333333333,Jupiter,126.02533471211764
1409,9,1409.7083333333333,Saturn,25.879858522398248
1409,10,1409.7916666666667,Mercury,192.11548721368513
1409,10,1409.7916666666667,Venus,169.32899933348426
1409,10,1409.7916666666667,Mars,115.01156409208596
1409,10,1409.7916666666667,Jupiter,130.17770670899364
1409,10,1409.7916666666667,Saturn,23.561580685518017
1409,11,1409.875,Mercury,237.4206631268224
1409,11,1409.875,Venus,195.15244942979118
1409,11,1409.875,Mars,123.83734102534747
1409,11,1409.875,Jupiter,132.07209563413113
1409,11,1409.875,Saturn,21.448778057717384
1409,12,1409.9583333333333,Mercury,285.07206858172145
1409,12,1409.9583333333333,Venus,227.79856783276702
1409,12,1409.9583333333333,Mars,122.41466041597174
1409,12,1409.9583333333333,Jupiter,131.02218887902234
1409,12,1409.9583333333333,Saturn,20.68292277099971
1410,1,1410.0416666666667,Mercury,303.019327874695
1410,1,1410.0416666666667,Venus,264.30735508489715
1410,1,1410.0416666666667,Mars,111.23915125096515
1410,1,1410.0416666666667,Jupiter,127.50862671184409
1410,1,1410.0416666666667,Saturn,21.61423090797926
1410,2,1410.125,Mercury,309.1522534219735
1410,2,1410.125,Venus,301.8324460285891
1410,2,1410.125,Mars,105.3537920156241
1410,2,1410.125,Jupiter,123.73094900142252
1410,2,1410.125,Saturn,24.083199181360197
1410,3,1410.2083333333333,Mercury,352.96456867967635
1410,3,1410.2083333333333,Venus,336.02035574338873
1410,3,1410.2083333333333,Mars,109.67209250161144
1410,3,1410.2083333333333,Jupiter,122.10113401358707
1410,3,1410.2083333333333,Saturn,27.209467419685478
1410,4,1410.2916666666667,Mercury,53.13531487984313
1410,4,1410.2916666666667,Venus,13.946212958458863
1410,4,1410.2916666666667,Mars,121.03642626569618
1410,4,1410.2916666666667,Jupiter,123.0957044037229
1410,4,1410.2916666666667,Saturn,31.135028282718817
1410,5,1410.375,Mercury,62.758194423946854
1410,5,1410.375,Venus,50.658410970190154
1410,5,1410.375,Mars,135.53873196702148
1410,5,1410.375,Jupiter,126.4924945307024
1410,5,1410.375,Saturn,34.89833506219756
1410,6,1410.4583333333333,Mercury,71.00053976664618
1410,6,1410.4583333333333,Venus,88.66235619395286
1410,6,1410.4583333333333,Mars,152.612725888564
1410,6,1410.4583333333333,Jupiter,131.74804249630765
1410,6,1410.4583333333333,Saturn,38.241976506158636
1410,7,1410.5416666666667,Mercury,128.45931009707638
1410,7,1410.5416666666667,Venus,125.59048397545142
1410,7,1410.5416666666667,Mars,170.53498250468027
1410,7,1410.5416666666667,Jupiter,137.83333833084816
1410,7,1410.5416666666667,Saturn,40.4791545410992
1410,8,1410.625,Mercury,176.9232807182529
1410,8,1410.625,Venus,163.89577479020144
1410,8,1410.625,Mars,190.24100304912488
1410,8,1410.625,Jupiter,144.54368090775
1410,8,1410.625,Saturn,41.32812153427338
1410,9,1410.7083333333333,Mercury,179.7522542584442
1410,9,1410.7083333333333,Venus,202.23351673374168
1410,9,1410.7083333333333,Mars,211.05794115330286
1410,9,1410.7083333333333,Jupiter,151.10219414986403
1410,9,1410.7083333333333,Saturn,40.49759740142923
1410,10,1410.7916666666667,Mercury,199.16559177771418
1410,10,1410.7916666666667,Venus,239.24678783538218
1410,10,1410.7916666666667,Mars,232.21548521640327
1410,10,1410.7916666666667,Jupiter,156.6954493441256
1410,10,1410.7916666666667,Saturn,38.43300616333967
1410,11,1410.875,Mercury,248.7592060563951
1410,11,1410.875,Venus,277.2690880828975
1410,11,1410.875,Mars,255.04787178412028
1410,11,1410.875,Jupiter,160.9363088050659
1410,11,1410.875,Saturn,36.01159291839783
1410,12,1410.9583333333333,Mercury,291.63303126651715
1410,12,1410.9583333333333,Venus,313.4935202433475
1410,12,1410.9583333333333,Mars,277.9356914135313
1410,12,1410.9583333333333,Jupiter,162.7410697619162
1410,12,1410.9583333333333,Saturn,34.56119508036729
1411,1,1411.0416666666667,Mercury,279.5677373069052
1411,1,1411.0416666666667,Venus,349.3375964870557
1411,1,1411.0416666666667,Mars,302.15312672995873
1411,1,1411.0416666666667,Jupiter,161.672436159238
1411,1,1411.0416666666667,Saturn,34.714995827915594
1411,2,1411.125,Mercury,317.40975041771827
1411,2,1411.125,Venus,21.09139095404398
1411,2,1411.125,Mars,326.6059599184686
1411,2,1411.125,Jupiter,158.20530874110335
1411,2,1411.125,Saturn,36.56828456244816
1411,3,1411.2083333333333,Mercury,9.367943084293712
1411,3,1411.2083333333333,Venus,40.33440474483303
1411,3,1411.2083333333333,Mars,348.57852587491766
1411,3,1411.2083333333333,Jupiter,154.7890073230919
1411,3,1411.2083333333333,Saturn,39.352079370770994
1411,4,1411.2916666666667,Mercury,47.15239893645058
1411,4,1411.2916666666667,Venus,34.85425040691575
1411,4,1411.2916666666667,Mars,12.457232850781825
1411,4,1411.2916666666667,Jupiter,152.84464046478263
1411,4,1411.2916666666667,Saturn,43.14512518587469
1411,5,1411.375,Mercury,39.89628745886404
1411,5,1411.375,Venus,27.04134139273523
1411,5,1411.375,Mars,34.872878339984624
1411,5,1411.375,Jupiter,153.65931873340114
1411,5,1411.375,Saturn,47.019474001865326
1411,6,1411.4583333333333,Mercury,83.26304970846157
1411,6,1411.4583333333333,Venus,46.456092155308596
1411,6,1411.4583333333333,Mars,57.15128626235786
1411,6,1411.4583333333333,Jupiter,156.98814185939045
1411,6,1411.4583333333333,Saturn,50.7195915211681
1411,7,1411.5416666666667,Mercury,141.79326659117882
1411,7,1411.5416666666667,Venus,75.77545055556168
1411,7,1411.5416666666667,Mars,77.75601513851298
1411,7,1411.5416666666667,Jupiter,161.93167972654047
1411,7,1411.5416666666667,Saturn,53.52593221088384
1411,8,1411.625,Mercury,172.2628120542041
1411,8,1411.625,Venus,110.17822346246855
1411,8,1411.625,Mars,97.95883491497914
1411,8,1411.625,Jupiter,168.12072250302384
1411,8,1411.625,Saturn,55.142992075494114
1411,9,1411.7083333333333,Mercury,162.60936573999052
1411,9,1411.7083333333333,Venus,146.7852471473999
1411,9,1411.7083333333333,Mars,116.85065570209144
1411,9,1411.7083333333333,Jupiter,174.7840288705644
1411,9,1411.7083333333333,Saturn,55.10023780888591
1411,10,1411.7916666666667,Mercury,211.34235215172927
1411,10,1411.7916666666667,Venus,183.50459741531594
1411,10,1411.7916666666667,Mars,133.43859211534354
1411,10,1411.7916666666667,Jupiter,181.11004597356597
1411,10,1411.7916666666667,Saturn,53.529403179228034
1411,11,1411.875,Mercury,258.913548292163
1411,11,1411.875,Venus,222.173264211215
1411,11,1411.875,Mars,147.78786569307155
1411,11,1411.875,Jupiter,186.86316402244307
1411,11,1411.875,Saturn,51.06420590550072
1411,12,1411.9583333333333,Mercury,268.872304711115
1411,12,1411.9583333333333,Venus,259.85509433525743
1411,12,1411.9583333333333,Mars,156.79895503099075
1411,12,1411.9583333333333,Jupiter,190.9286375994095
1411,12,1411.9583333333333,Saturn,49.055114328387546
1412,1,1412.0416666666667,Mercury,281.08167603493433
1412,1,1412.0416666666667,Venus,298.8033144157402
1412,1,1412.0416666666667,Mars,156.88894661879553
1412,1,1412.0416666666667,Jupiter,192.74433120124104
1412,1,1412.0416666666667,Saturn,48.404032472451
1412,2,1412.125,Mercury,330.29871908237567
1412,2,1412.125,Venus,337.6166947719441
1412,2,1412.125,Mars,146.4639327409526
1412,2,1412.125,Jupiter,191.6186086446118
1412,2,1412.125,Saturn,49.52779842877656
1412,3,1412.2083333333333,Mercury,22.49677921831237
1412,3,1412.2083333333333,Venus,13.687026489132144
1412,3,1412.2083333333333,Mars,139.11616026284614
1412,3,1412.2083333333333,Jupiter,188.432322042935
1412,3,1412.2083333333333,Saturn,51.94607332475122
1412,4,1412.2916666666667,Mercury,18.323537828414015
1412,4,1412.2916666666667,Venus,51.883963881039186
1412,4,1412.2916666666667,Mars,142.24020971886807
1412,4,1412.2916666666667,Jupiter,184.716104681852
1412,4,1412.2916666666667,Saturn,55.49498756532896
1412,5,1412.375,Mercury,41.412947856977794
1412,5,1412.375,Venus,88.42630599404104
1412,5,1412.375,Mars,152.77955456741304
1412,5,1412.375,Jupiter,182.89551188447373
1412,5,1412.375,Saturn,59.36142428868425
1412,6,1412.4583333333333,Mercury,103.47508309848523
1412,6,1412.4583333333333,Venus,125.64108377606888
1412,6,1412.4583333333333,Mars,167.92955075070208
1412,6,1412.4583333333333,Jupiter,183.75797848963853
1412,6,1412.4583333333333,Saturn,63.2839875745638
1412,7,1412.5416666666667,Mercury,148.25110814043612
1412,7,1412.5416666666667,Venus,160.85098735214982
1412,7,1412.5416666666667,Mars,185.098623785854
1412,7,1412.5416666666667,Jupiter,186.9888912298212
1412,7,1412.5416666666667,Saturn,66.52586355009574
1412,8,1412.625,Mercury,143.63421140310192
1412,8,1412.625,Venus,195.7562808796864
1412,8,1412.625,Mars,204.6852044636401
1412,8,1412.625,Jupiter,192.12123004706325
1412,8,1412.625,Saturn,68.79850919565706
1412,9,1412.7083333333333,Mercury,174.76862601347884
1412,9,1412.7083333333333,Venus,227.48023596692363
1412,9,1412.7083333333333,Mars,225.78826896208412
1412,9,1412.7083333333333,Jupiter,198.3756472152307
1412,9,1412.7083333333333,Saturn,69.5235144830601
1412,10,1412.7916666666667,Mercury,224.24419223662852
1412,10,1412.7916666666667,Venus,249.8064401265498
1412,10,1412.7916666666667,Mars,247.4352831086662
1412,10,1412.7916666666667,Jupiter,204.88857772436785
1412,10,1412.7916666666667,Saturn,68.58065226646046
1412,11,1412.875,Mercury,261.9583075086809
1412,11,1412.875,Venus,247.57012497590878
1412,11,1412.875,Mars,270.8348167335449
1412,11,1412.875,Jupiter,211.47420167304153
1412,11,1412.875,Saturn,66.3357644740146
1412,12,1412.9583333333333,Mercury,250.08111796041965
1412,12,1412.9583333333333,Venus,238.72266233557696
1412,12,1412.9583333333333,Mars,294.18359999990815
1412,12,1412.9583333333333,Jupiter,217.05420976512403
1412,12,1412.9583333333333,Saturn,63.995723649974245
1413,1,1413.0416666666667,Mercury,292.01752955523193
1413,1,1413.0416666666667,Venus,258.33476255433396
1413,1,1413.0416666666667,Mars,318.6553172357777
1413,1,1413.0416666666667,Jupiter,221.216603518334
1413,1,1413.0416666666667,Saturn,62.637220041073576
1413,2,1413.125,Mercury,347.23427197006885
1413,2,1413.125,Venus,289.68312698160264
1413,2,1413.125,Mars,343.0612892156855
1413,2,1413.125,Jupiter,222.92727730486237
1413,2,1413.125,Saturn,63.008064996095904
1413,3,1413.2083333333333,Mercury,6.985960800317311
1413,3,1413.2083333333333,Venus,321.2555680741341
1413,3,1413.2083333333333,Mars,4.739154166160768
1413,3,1413.2083333333333,Jupiter,221.9569615522932
1413,3,1413.2083333333333,Saturn,64.7847715346169
1413,4,1413.2916666666667,Mercury,7.021384631004282
1413,4,1413.2916666666667,Venus,357.58837129825025
1413,4,1413.2916666666667,Mars,28.088225804713993
1413,4,1413.2916666666667,Jupiter,218.6485638491839
1413,4,1413.2916666666667,Saturn,67.93436877530016
1413,5,1413.375,Mercury,55.35219597433931
1413,5,1413.375,Venus,33.37591328817962
1413,5,1413.375,Mars,49.904708990120334
1413,5,1413.375,Jupiter,215.05348631976693
1413,5,1413.375,Saturn,71.6628192284888
1413,6,1413.4583333333333,Mercury,115.74815952592263
1413,6,1413.4583333333333,Venus,70.76132817225661
1413,6,1413.4583333333333,Mars,71.60637669048539
1413,6,1413.4583333333333,Jupiter,213.12057634822824
1413,6,1413.4583333333333,Saturn,75.69348622584683
1413,7,1413.5416666666667,Mercury,135.9924195666552
1413,7,1413.5416666666667,Venus,107.34153209406637
1413,7,1413.5416666666667,Mars,91.81485882941188
1413,7,1413.5416666666667,Jupiter,213.90321958709674
1413,7,1413.5416666666667,Saturn,79.28145279483682
1413,8,1413.625,Mercury,133.27816559989927
1413,8,1413.625,Venus,145.58400817133816
1413,8,1413.625,Mars,111.90458008363672
1413,8,1413.625,Jupiter,217.2395132254971
1413,8,1413.625,Saturn,82.15493058306893
1413,9,1413.7083333333333,Mercury,188.30919942539103
1413,9,1413.7083333333333,Venus,184.1787636593984
1413,9,1413.7083333333333,Mars,131.15979252045338
1413,9,1413.7083333333333,Jupiter,222.46539646229002
1413,9,1413.7083333333333,Saturn,83.67291126284638
1413,10,1413.7916666666667,Mercury,232.68605709833562
1413,10,1413.7916666666667,Venus,221.6873165090168
1413,10,1413.7916666666667,Mars,148.84140981891912
1413,10,1413.7916666666667,Jupiter,228.6405039914432
1413,10,1413.7916666666667,Saturn,83.5098222323473
1413,11,1413.875,Mercury,233.4634537136469
1413,11,1413.875,Venus,260.46537177133786
1413,11,1413.875,Mars,165.70392049759303
1413,11,1413.875,Jupiter,235.5213524880735
1413,11,1413.875,Saturn,81.75979398099615
1413,12,1413.9583333333333,Mercury,255.3160754749443
1413,12,1413.9583333333333,Venus,297.89897494572256
1413,12,1413.9583333333333,Mars,179.76498409968747
1413,12,1413.9583333333333,Jupiter,242.04708707059433
1413,12,1413.9583333333333,Saturn,79.32961093302717
1414,1,1414.0416666666667,Mercury,304.4220304502519
1414,1,1414.0416666666667,Venus,336.23752768284095
1414,1,1414.0416666666667,Mars,189.9695225152842
1414,1,1414.0416666666667,Jupiter,247.9617391304452
1414,1,1414.0416666666667,Saturn,77.34318697635197
1414,2,1414.125,Mercury,352.32628382643003
1414,2,1414.125,Venus,13.721373333483273
1414,2,1414.125,Mars,191.8654208273171
1414,2,1414.125,Jupiter,252.25154857425048
1414,2,1414.125,Saturn,76.87840212400866
1414,3,1414.2083333333333,Mercury,339.8171605891399
